brand,model,year,selling_price,categoria_precio
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018-01-01,950000,Caro
Volkswagen,Polo GT 1.0 TSI,2019-01-01,950000,Caro
Ford,EcoSport 1.5 Diesel Titanium BSIV,2019-01-01,950000,Caro
Honda,BR-V i-DTEC VX MT,2017-01-01,950000,Caro
Toyota,Innova 2.5 G1 BSIV,2012-01-01,950000,Caro
Ford,EcoSport 1.5 TDCi Titanium BSIV,2018-01-01,950000,Caro
Toyota,Innova 2.5 VX (Diesel) 7 Seater,2013-01-01,950000,Caro
Honda,City i DTec V,2017-01-01,950000,Caro
Mahindra,Thar CRDe,2018-01-01,950000,Caro
Toyota,Innova 2.5 G1 BSIV,2012-01-01,950000,Caro
Mahindra,Marazzo M4,2018-01-01,950000,Caro
Hyundai,Verna VTVT 1.6 AT SX Option,2018-01-01,950000,Caro
Honda,City i-VTEC VX,2017-01-01,950000,Caro
Maruti,S-Cross Alpha DDiS 200 SH,2018-01-01,950000,Caro
Ford,EcoSport 1.5 TDCi Titanium BSIV,2018-01-01,950000,Caro
Chevrolet,Cruze LTZ AT,2017-01-01,950000,Caro
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018-01-01,950000,Caro
Hyundai,Creta 1.4 CRDi Base,2018-01-01,950000,Caro
Ford,EcoSport 1.5 TDCi Titanium BSIV,2018-01-01,950000,Caro
Maruti,S-Cross Delta DDiS 200 SH,2019-01-01,950000,Caro
Volkswagen,Jetta 1.9 TDI Trendline,2009-01-01,940000,Caro
Maruti,Ertiga SHVS ZDI Plus,2017-01-01,940000,Caro
Toyota,Innova 2.5 GX (Diesel) 7 Seater,2015-01-01,940000,Caro
Toyota,Innova 2.5 GX (Diesel) 7 Seater,2015-01-01,940000,Caro
Maruti,Vitara Brezza ZDi Plus,2018-01-01,940000,Caro
Skoda,Rapid 1.5 TDI Ambition BSIV,2018-01-01,940000,Caro
Volkswagen,Jetta 1.4 TSI Comfortline,2017-01-01,936999,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018-01-01,930000,Caro
Honda,City V MT,2018-01-01,930000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018-01-01,930000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017-01-01,930000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018-01-01,930000,Caro
Hyundai,Creta 1.6 CRDi SX,2016-01-01,927999,Caro
Maruti,Ciaz Zeta BSIV,2019-01-01,925000,Caro
Ford,EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018-01-01,925000,Caro
Maruti,Ciaz 1.4 Alpha,2018-01-01,925000,Caro
Toyota,Innova 2.5 VX (Diesel) 8 Seater,2013-01-01,925000,Caro
Toyota,Innova 2.5 VX (Diesel) 8 Seater,2013-01-01,925000,Caro
Maruti,Ciaz 1.4 Alpha,2018-01-01,925000,Caro
Tata,Nexon 1.5 Revotorq XZ,2017-01-01,925000,Caro
Ford,EcoSport 1.5 Diesel Titanium BSIV,2017-01-01,925000,Caro
Maruti,Ertiga VDI,2019-01-01,925000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2016-01-01,919999,Caro
Honda,City i VTEC VX,2017-01-01,919999,Caro
Honda,BR-V i-DTEC VX MT,2016-01-01,910000,Caro
Honda,BR-V i-VTEC S MT,2018-01-01,900000,Caro
Mahindra,XUV500 W6 2WD,2016-01-01,900000,Caro
Hyundai,Verna CRDi 1.6 SX,2017-01-01,900000,Caro
Hyundai,Verna CRDi 1.6 EX,2018-01-01,900000,Caro
Skoda,Octavia Elegance 2.0 TDI AT,2013-01-01,900000,Caro
Hyundai,Verna CRDi 1.6 EX,2018-01-01,900000,Caro
Mercedes-Benz,E-Class 280 CDI,2007-01-01,900000,Caro
Ford,Endeavour 3.0L 4X4 AT,2013-01-01,900000,Caro
Mahindra,XUV500 W8 2WD,2013-01-01,900000,Caro
Toyota,Corolla Altis G AT,2016-01-01,900000,Caro
Maruti,Alto 800 LXI,2013-01-01,900000,Caro
Skoda,Rapid 1.6 MPI AT Ambition BSIV,2017-01-01,900000,Caro
Honda,WR-V i-DTEC V,2019-01-01,900000,Caro
Mahindra,XUV500 W8 4WD,2013-01-01,900000,Caro
Hyundai,Creta 1.4 CRDi Base,2016-01-01,900000,Caro
Mahindra,XUV500 W8 2WD,2015-01-01,900000,Caro
Mahindra,XUV500 W6 2WD,2016-01-01,900000,Caro
Hyundai,Verna CRDi 1.6 SX,2017-01-01,900000,Caro
Mahindra,Bolero Power Plus SLX,2018-01-01,900000,Caro
Mahindra,Marazzo M2 8Str,2019-01-01,900000,Caro
Mahindra,Scorpio 1.99 S6 Plus,2016-01-01,900000,Caro
Hyundai,Creta 1.6 VTVT S,2017-01-01,900000,Caro
Skoda,Rapid 1.6 MPI AT Ambition BSIV,2017-01-01,900000,Caro
Mahindra,Thar CRDe ABS,2019-01-01,900000,Caro
Hyundai,Creta 1.6 CRDi SX,2015-01-01,900000,Caro
Toyota,Innova 2.5 Z Diesel 7 Seater BS IV,2014-01-01,894999,Caro
Ford,Figo Aspire Titanium Plus Diesel,2019-01-01,894999,Caro
BMW,X1 sDrive20d,2011-01-01,890000,Caro
Maruti,Vitara Brezza ZDi,2019-01-01,890000,Caro
Honda,City 1.5 V MT,2018-01-01,890000,Caro
Volkswagen,Vento 1.5 TDI Highline Plus AT,2017-01-01,890000,Caro
Fiat,Linea T Jet Emotion,2018-01-01,890000,Caro
Mahindra,Scorpio S6 Plus 7 Seater,2015-01-01,890000,Caro
Maruti,Ertiga SHVS VDI,2017-01-01,890000,Caro
Maruti,Ertiga SHVS VDI,2017-01-01,890000,Caro
Volkswagen,Vento 1.5 TDI Highline Plus AT,2017-01-01,890000,Caro
Maruti,Ertiga SHVS ZDI,2017-01-01,880000,Caro
Maruti,Ertiga SHVS ZDI,2017-01-01,880000,Caro
Maruti,Ertiga SHVS ZDI,2017-01-01,880000,Caro
Maruti,Vitara Brezza ZDi Plus,2017-01-01,875000,Caro
Ford,Ecosport 1.5 Petrol Titanium Plus AT,2018-01-01,875000,Caro
Hyundai,Creta 1.6 CRDi AT SX Plus,2016-01-01,875000,Caro
Honda,WR-V i-VTEC VX,2018-01-01,875000,Caro
Honda,WR-V i-VTEC VX,2018-01-01,875000,Caro
Maruti,Ciaz 1.4 AT Zeta,2019-01-01,869999,Caro
Tata,Safari Storme VX Varicor 400,2016-01-01,869999,Caro
Tata,Safari Storme VX Varicor 400,2016-01-01,869999,Caro
Hyundai,Creta 1.6 CRDi SX Option,2016-01-01,865000,Caro
Ford,Aspire Titanium Plus Diesel BSIV,2018-01-01,861999,Caro
Skoda,Rapid 1.5 TDI AT Style BSIV,2017-01-01,860000,Caro
Mahindra,Bolero Power Plus SLX,2019-01-01,860000,Caro
Mahindra,Bolero Power Plus SLX,2019-01-01,860000,Caro
Hyundai,Verna 1.6 CRDI SX Option,2018-01-01,860000,Caro
Ford,Freestyle Titanium Plus,2020-01-01,852000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater,2015-01-01,851000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater,2015-01-01,851000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater,2015-01-01,851000,Caro
Mahindra,Xylo H4 ABS,2016-01-01,850000,Caro
Ford,EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018-01-01,850000,Caro
Mahindra,XUV500 W6 2WD,2013-01-01,850000,Caro
Hyundai,Creta 1.6 E Plus,2018-01-01,850000,Caro
Hyundai,Creta 1.6 CRDi SX Plus,2015-01-01,850000,Caro
Hyundai,Creta 1.6 VTVT S,2015-01-01,850000,Caro
Hyundai,Creta 1.6 VTVT S,2015-01-01,850000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2018-01-01,850000,Caro
Hyundai,Verna 1.6 CRDI SX Option,2016-01-01,850000,Caro
Mahindra,XUV500 W8 2WD,2012-01-01,850000,Caro
Hyundai,Creta 1.6 VTVT S,2015-01-01,850000,Caro
Hyundai,Creta 1.6 CRDi SX Plus,2015-01-01,850000,Caro
Volkswagen,Polo GTI,2017-01-01,850000,Caro
Toyota,Yaris G,2018-01-01,850000,Caro
Hyundai,Creta 1.6 CRDi SX,2015-01-01,850000,Caro
Mahindra,TUV 300 Plus P4,2018-01-01,850000,Caro
Mahindra,XUV500 W6 2WD,2015-01-01,850000,Caro
Mahindra,Bolero Power Plus Plus AC BSIV PS,2019-01-01,850000,Caro
Honda,City VX CVT,2015-01-01,850000,Caro
Maruti,Vitara Brezza ZDi Plus,2018-01-01,850000,Caro
Maruti,Ciaz S 1.3,2018-01-01,850000,Caro
Mercedes-Benz,E-Class E 200 CGI Elegance,2010-01-01,850000,Caro
Volkswagen,Polo GTI,2017-01-01,850000,Caro
Volkswagen,Jetta 2.0L TDI Comfortline,2014-01-01,850000,Caro
Audi,A6 2.7 TDI,2010-01-01,850000,Caro
Skoda,Rapid Monte Carlo 1.6 MPI AT BSIV,2017-01-01,850000,Caro
Volkswagen,Jetta 2.0L TDI Comfortline,2014-01-01,850000,Caro
Honda,Amaze V Diesel BSIV,2018-01-01,844999,Caro
Nissan,Terrano XL P,2017-01-01,844999,Caro
Ford,EcoSport 1.5 Diesel Trend BSIV,2018-01-01,841000,Caro
Honda,BR-V i-VTEC VX MT,2017-01-01,840000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017-01-01,840000,Caro
Hyundai,Creta 1.6 CRDi SX,2016-01-01,840000,Caro
Hyundai,Creta 1.6 CRDi SX,2016-01-01,840000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017-01-01,840000,Caro
Ford,Freestyle Titanium Plus Diesel BSIV,2018-01-01,836000,Caro
Honda,Jazz 1.2 VX i VTEC,2018-01-01,836000,Caro
Maruti,Baleno Alpha 1.3,2017-01-01,835000,Caro
Hyundai,i20 1.4 Asta Option,2018-01-01,830000,Caro
Honda,City Edge Edition Diesel SV,2018-01-01,830000,Caro
Mahindra,Scorpio S2 9 Seater,2015-01-01,830000,Caro
Tata,Altroz XZ,2020-01-01,830000,Caro
Ford,Aspire Titanium BSIV,2020-01-01,828999,Caro
Toyota,Corolla Altis D-4D J,2015-01-01,825000,Caro
Volkswagen,Polo GTI,2017-01-01,825000,Caro
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017-01-01,825000,Caro
Renault,Captur 1.5 Diesel RXT,2017-01-01,825000,Caro
Mahindra,XUV500 W6 2WD,2015-01-01,825000,Caro
Renault,Captur 1.5 Diesel RXT,2017-01-01,825000,Caro
Maruti,Ertiga SHVS ZDI,2016-01-01,825000,Caro
Maruti,Baleno Alpha CVT,2018-01-01,825000,Caro
Volkswagen,Polo GTI,2017-01-01,825000,Caro
Mitsubishi,Pajero 2.8 SFX BSIV Dual Tone,2011-01-01,825000,Caro
Mitsubishi,Pajero 2.8 SFX BSIV Dual Tone,2011-01-01,825000,Caro
Renault,Captur 1.5 Diesel RXT,2017-01-01,825000,Caro
Hyundai,Creta 1.6 Gamma SX Plus,2015-01-01,821000,Caro
Hyundai,i20 Active 1.4 SX,2018-01-01,819999,Caro
Toyota,Innova 2.5 VX (Diesel) 7 Seater BS IV,2010-01-01,819999,Caro
Hyundai,Elite i20 Diesel Asta Option,2019-01-01,819999,Caro
Maruti,Vitara Brezza ZDi Plus,2016-01-01,819999,Caro
Hyundai,Elite i20 Diesel Asta Option,2018-01-01,815000,Caro
Ford,Freestyle Titanium,2020-01-01,811999,Caro
Maruti,Swift Dzire ZXI Plus,2019-01-01,810000,Caro
Volkswagen,Polo 1.0 TSI Highline Plus,2020-01-01,802000,Caro
Mahindra,Bolero B4,2017-01-01,800000,Caro
Maruti,Vitara Brezza VDi,2018-01-01,800000,Caro
Ford,Ecosport 1.5 DV5 MT Trend,2018-01-01,800000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2011-01-01,800000,Caro
Maruti,Ertiga VXI Petrol,2018-01-01,800000,Caro
Mahindra,XUV500 W8 4WD,2014-01-01,800000,Caro
Toyota,Innova 2.5 VX 8 STR,2012-01-01,800000,Caro
Hyundai,Elite i20 Asta Option BSIV,2019-01-01,800000,Caro
Renault,Duster 110PS Diesel RxL,2015-01-01,800000,Caro
Maruti,Ertiga BSIV VXI AT,2017-01-01,800000,Caro
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2019-01-01,800000,Caro
Toyota,Innova 2.5 VX 8 STR,2012-01-01,800000,Caro
Mahindra,TUV 300 T6 Plus,2018-01-01,800000,Caro
Mahindra,Bolero Power Plus SLX,2019-01-01,800000,Caro
Mahindra,TUV 300 mHAWK100 T8,2017-01-01,800000,Caro
Mahindra,TUV 300 mHAWK100 T8,2017-01-01,800000,Caro
Maruti,Ciaz Sigma BSIV,2018-01-01,800000,Caro
Mahindra,Bolero Power Plus Plus AC BSIV PS,2018-01-01,800000,Caro
Hyundai,Verna VTVT 1.6 SX,2018-01-01,800000,Caro
Maruti,S-Cross Facelift,2017-01-01,800000,Caro
Mahindra,Scorpio S10 7 Seater,2014-01-01,800000,Caro
Maruti,Swift Dzire ZXI Plus,2017-01-01,800000,Caro
Mahindra,Scorpio LX,2014-01-01,800000,Caro
Mahindra,Thar CRDe,2017-01-01,800000,Caro
Ford,Fiesta 1.5 TDCi Ambiente,2014-01-01,800000,Caro
Maruti,Swift Dzire ZDI,2015-01-01,800000,Caro
Mahindra,Thar CRDe,2017-01-01,800000,Caro
Maruti,Ertiga SHVS VDI,2016-01-01,800000,Caro
Mahindra,Bolero 2011-2019 SLX,2019-01-01,800000,Caro
Toyota,Innova 2.5 V Diesel 8-seater,2012-01-01,800000,Caro
Maruti,Vitara Brezza ZDi Plus AMT,2018-01-01,800000,Caro
Hyundai,Creta 1.4 E Plus,2018-01-01,800000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2013-01-01,800000,Caro
Maruti,Swift Dzire VDI,2018-01-01,800000,Caro
Maruti,Baleno Alpha 1.3,2017-01-01,800000,Caro
Maruti,Ertiga SHVS VDI,2016-01-01,800000,Caro
Tata,Nexon 1.5 Revotorq XZ,2019-01-01,800000,Caro
Tata,Nexon 1.5 Revotorq XM,2019-01-01,800000,Caro
Honda,Amaze VX i-VTEC,2018-01-01,800000,Caro
Honda,City i VTEC V,2015-01-01,800000,Caro
Renault,Duster 110PS Diesel RxZ,2017-01-01,800000,Caro
Maruti,Baleno Alpha 1.3,2019-01-01,800000,Caro
Mahindra,TUV 300 mHAWK100 T8,2017-01-01,800000,Caro
Hyundai,Elite i20 Asta Option BSIV,2019-01-01,800000,Caro
Toyota,Innova 2.5 GX 7 STR,2012-01-01,800000,Caro
Maruti,Vitara Brezza ZDi,2018-01-01,800000,Caro
Hyundai,Santa Fe 4X4,2011-01-01,800000,Caro
Ford,EcoSport 1.5 Petrol Titanium BSIV,2017-01-01,800000,Caro
Ford,EcoSport 1.5 Petrol Titanium BSIV,2017-01-01,800000,Caro
Hyundai,Creta 1.4 E Plus,2018-01-01,800000,Caro
Renault,Duster 110PS Diesel RxL,2015-01-01,800000,Caro
Maruti,Ciaz ZXi,2015-01-01,800000,Caro
Honda,WR-V i-DTEC VX,2018-01-01,800000,Caro
Hyundai,Verna CRDi 1.6 EX,2017-01-01,799000,Caro
Mercedes-Benz,E-Class 280 CDI Elegance,2008-01-01,795000,Caro
Mahindra,Bolero Power Plus ZLX,2018-01-01,795000,Caro
Honda,Amaze VX Diesel BSIV,2018-01-01,790000,Caro
Honda,Jazz 1.5 VX i DTEC,2018-01-01,790000,Caro
Honda,Jazz 1.5 VX i DTEC,2018-01-01,790000,Caro
Volkswagen,Jetta 2.0L TDI Highline,2015-01-01,790000,Caro
Maruti,S-Cross Alpha DDiS 200 SH,2016-01-01,790000,Caro
Ford,EcoSport 1.5 Diesel Ambiente BSIV,2018-01-01,790000,Caro
Mahindra,Bolero Power Plus SLX,2018-01-01,790000,Caro
Honda,Amaze VX Diesel BSIV,2018-01-01,790000,Caro
Toyota,Innova 2.5 VX 8 STR,2012-01-01,790000,Caro
Honda,Jazz 1.5 VX i DTEC,2018-01-01,790000,Caro
Honda,City i DTEC VX,2015-01-01,785000,Caro
Maruti,Ertiga SHVS VDI,2017-01-01,785000,Caro
Ford,Freestyle Titanium Diesel,2020-01-01,784000,Caro
Mahindra,TUV 300 T10 Dual Tone,2018-01-01,784000,Caro
Mahindra,Scorpio VLX 2WD BSIV,2014-01-01,782000,Caro
Ford,Aspire Titanium Plus BSIV,2018-01-01,782000,Caro
Hyundai,i20 1.4 Asta Option,2017-01-01,780000,Caro
Hyundai,Creta 1.4 CRDi S,2016-01-01,780000,Caro
Honda,Amaze VX Diesel BSIV,2018-01-01,780000,Caro
Toyota,Etios 1.4 VXD,2017-01-01,780000,Caro
Honda,Amaze VX Diesel BSIV,2018-01-01,780000,Caro
Mahindra,Scorpio VLX 2.2 mHawk Airbag BSIV,2014-01-01,780000,Caro
Maruti,Ciaz 1.4 Alpha,2017-01-01,780000,Caro
Honda,Amaze VX Diesel BSIV,2018-01-01,780000,Caro
Maruti,Vitara Brezza VDi,2018-01-01,780000,Caro
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2018-01-01,775000,Caro
Honda,City i VTEC V,2015-01-01,775000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2013-01-01,775000,Caro
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2018-01-01,775000,Caro
Honda,City i VTEC V,2015-01-01,775000,Caro
Ford,Figo 1.5P Titanium AT,2017-01-01,774000,Caro
Maruti,Baleno Alpha 1.3,2016-01-01,770000,Caro
Maruti,Baleno Alpha 1.3,2016-01-01,770000,Caro
Hyundai,Verna 1.6 VTVT AT S Option,2016-01-01,770000,Caro
Hyundai,Verna 1.6 CRDi SX,2015-01-01,765000,Caro
Maruti,Ertiga VDI,2015-01-01,763000,Caro
Ford,Ecosport 1.5 Diesel Titanium,2017-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Maruti,Ertiga SHVS ZDI Plus,2016-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Toyota,Innova 2.5 G4 Diesel 7-seater,2009-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Mahindra,TUV 300 T4 Plus,2018-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Verna 1.6 VTVT SX,2015-01-01,760000,Caro
Hyundai,Grand i10 1.2 CRDi Asta,2019-01-01,755000,Caro
Maruti,Ciaz ZDi Plus,2017-01-01,751000,Caro
Maruti,Swift Dzire ZDI,2018-01-01,750000,Caro
Maruti,Baleno Zeta 1.3,2018-01-01,750000,Caro
Mahindra,Bolero Power Plus ZLX,2017-01-01,750000,Caro
Maruti,Swift Dzire VDI,2018-01-01,750000,Caro
Mahindra,Scorpio S2 7 Seater,2017-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2015-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2014-01-01,750000,Caro
Mahindra,Xylo D4,2018-01-01,750000,Caro
Hyundai,Elite i20 Sportz Plus Dual Tone BSIV,2019-01-01,750000,Caro
BMW,X1 sDrive20d,2012-01-01,750000,Caro
Ford,EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,Ciaz ZDi Plus SHVS,2016-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Hyundai,i20 Asta Option 1.4 CRDi,2016-01-01,750000,Caro
Ford,EcoSport 1.5 Ti VCT MT Titanium BSIV,2017-01-01,750000,Caro
Ford,Ecosport 1.5 DV5 MT Titanium,2014-01-01,750000,Caro
Mahindra,Scorpio S2 7 Seater,2015-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2015-01-01,750000,Caro
Maruti,Ciaz VDI SHVS,2017-01-01,750000,Caro
Renault,Koleos 2.0 Diesel,2012-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2013-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Hyundai,i20 Sportz 1.4 CRDi,2018-01-01,750000,Caro
Ford,Freestyle Titanium Plus Diesel,2019-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2013-01-01,750000,Caro
Ford,Freestyle Titanium Diesel,2019-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Nissan,Terrano XV Premium 110 PS,2013-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Mahindra,XUV500 AT W8 FWD,2015-01-01,750000,Caro
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2017-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,Baleno Zeta 1.2,2019-01-01,750000,Caro
Mahindra,Xylo D4,2017-01-01,750000,Caro
Maruti,Ciaz ZXi Plus,2016-01-01,750000,Caro
Nissan,Terrano XV Premium 110 PS,2013-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Mahindra,XUV500 W8 4WD,2015-01-01,750000,Caro
Honda,City i-VTEC CVT VX,2016-01-01,750000,Caro
Maruti,S-Cross Zeta DDiS 200 SH,2015-01-01,750000,Caro
Maruti,Ciaz 1.3 Delta,2018-01-01,750000,Caro
Maruti,Swift Dzire ZDI,2016-01-01,750000,Caro
Mitsubishi,Montero 3.2 MT,2007-01-01,750000,Caro
Maruti,Vitara Brezza VDi,2017-01-01,750000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2014-01-01,750000,Caro
Mahindra,Bolero Power Plus ZLX,2017-01-01,750000,Caro
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2017-01-01,750000,Caro
Mahindra,XUV500 W8 2WD,2013-01-01,750000,Caro
Skoda,Rapid 1.5 TDI AT Ambition BSIV,2017-01-01,750000,Caro
Maruti,Ciaz ZDi Plus SHVS,2017-01-01,750000,Caro
Maruti,Ciaz ZDi Plus SHVS,2017-01-01,749000,Caro
Ford,Figo Titanium,2020-01-01,746000,Caro
Hyundai,i20 1.4 Asta Option,2017-01-01,744000,Caro
Hyundai,i20 1.2 Asta Dual Tone,2018-01-01,740000,Caro
Mahindra,XUV500 AT W8 FWD,2015-01-01,740000,Caro
Hyundai,i20 1.4 Sportz,2017-01-01,740000,Caro
Mahindra,XUV500 AT W8 FWD,2015-01-01,740000,Caro
Hyundai,Elite i20 Sportz Plus CVT BSIV,2019-01-01,738000,Caro
Volkswagen,Jetta 2.0L TDI Highline AT,2012-01-01,735000,Caro
Volkswagen,Jetta 2.0L TDI Highline AT,2012-01-01,735000,Caro
Volkswagen,Jetta 2.0L TDI Highline AT,2012-01-01,735000,Caro
Toyota,Innova 2.5 VX (Diesel) 7 Seater,2012-01-01,730000,Caro
Hyundai,Elite i20 Magna Plus Diesel,2019-01-01,730000,Caro
Mahindra,TUV 300 T8 AMT,2016-01-01,730000,Caro
Honda,City i DTEC SV,2014-01-01,725000,Caro
Honda,Amaze V CVT Petrol BSIV,2018-01-01,725000,Caro
Maruti,Baleno Zeta,2016-01-01,725000,Caro
Honda,Amaze V CVT Petrol BSIV,2018-01-01,725000,Caro
Maruti,Vitara Brezza VDi Option,2018-01-01,725000,Caro
Toyota,Innova 2.5 VX 8 STR BSIV,2012-01-01,725000,Caro
Honda,WR-V i-DTEC VX,2017-01-01,725000,Caro
Honda,WR-V i-VTEC VX,2017-01-01,725000,Caro
Honda,Jazz 1.5 VX i DTEC,2017-01-01,725000,Caro
Maruti,Swift Dzire AMT VDI,2019-01-01,725000,Caro
Toyota,Innova 2.5 V Diesel 7-seater,2011-01-01,725000,Caro
Mahindra,Scorpio 1.99 S10,2014-01-01,725000,Caro
Maruti,Swift Dzire VDI Optional,2017-01-01,725000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2014-01-01,725000,Caro
Volkswagen,Vento 1.5 TDI Highline AT,2016-01-01,724000,Caro
Hyundai,Elite i20 Sportz Plus BSIV,2019-01-01,721000,Caro
Maruti,Ertiga SHVS VDI,2017-01-01,720000,Caro
Hyundai,Elite i20 Asta Option CVT BSIV,2019-01-01,720000,Caro
Hyundai,Elite i20 Asta Option CVT BSIV,2019-01-01,720000,Caro
Maruti,Swift Dzire VDI Optional,2017-01-01,720000,Caro
Volkswagen,Ameo 1.5 TDI Highline,2017-01-01,720000,Caro
Maruti,Swift Dzire VDI,2018-01-01,720000,Caro
Maruti,Ertiga ZDI,2015-01-01,716000,Caro
Toyota,Corolla Altis D-4D J,2014-01-01,715000,Caro
Renault,Lodgy 85PS RxL,2015-01-01,715000,Caro
Maruti,Swift Dzire AMT VDI,2017-01-01,715000,Caro
Maruti,Swift Dzire AMT VDI,2017-01-01,715000,Caro
Tata,Nexon 1.2 Revotron XZ Plus,2019-01-01,715000,Caro
Renault,Lodgy 85PS RxL,2015-01-01,715000,Caro
Mahindra,XUV500 W8 2WD,2012-01-01,711000,Caro
Mahindra,XUV500 W8 2WD,2012-01-01,711000,Caro
Ford,Figo 1.5P Titanium AT,2018-01-01,711000,Caro
Mahindra,XUV500 W8 2WD,2012-01-01,711000,Caro
Maruti,Swift Dzire AMT ZXI Plus BS IV,2017-01-01,710000,Caro
Ford,EcoSport 1.5 Diesel Trend Plus BSIV,2017-01-01,710000,Caro
Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy,2017-01-01,710000,Caro
Mahindra,Scorpio BSIV,2018-01-01,707000,Caro
Maruti,Ciaz VDi Plus SHVS,2016-01-01,701000,Caro
Honda,Amaze VX i-DTEC,2016-01-01,700000,Caro
Maruti,Vitara Brezza VDi Option,2017-01-01,700000,Caro
Renault,Duster 85PS Diesel RxL,2016-01-01,700000,Caro
Maruti,Vitara Brezza LDi,2018-01-01,700000,Caro
Mahindra,XUV500 W8 4WD,2012-01-01,700000,Caro
Mahindra,Scorpio S4 4WD,2014-01-01,700000,Caro
Renault,Lodgy 85PS RxL,2017-01-01,700000,Caro
Ford,Figo Aspire 1.5 TDCi Titanium,2017-01-01,700000,Caro
Ford,Figo 1.2P Titanium MT,2019-01-01,700000,Caro
Honda,City V MT,2012-01-01,700000,Caro
Hyundai,i20 Sportz 1.2,2017-01-01,700000,Caro
Maruti,Ertiga SHVS LDI Option,2017-01-01,700000,Caro
Honda,WR-V i-DTEC VX,2018-01-01,700000,Caro
Toyota,Innova 2.5 G (Diesel) 7 Seater,2013-01-01,700000,Caro
Maruti,Swift Dzire VDI,2018-01-01,700000,Caro
Hyundai,Grand i10 1.2 CRDi Asta,2019-01-01,700000,Caro
Maruti,Baleno Alpha,2019-01-01,700000,Caro
